Raw Text,JSON Text
Stream of thought 20 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Retired but Restless.""}"
Stream of thought 21 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Retired but Restless.""}"
Stream of thought 22 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Retired but Restless.""}"
Stream of thought 23 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Retired but Restless.""}"
Stream of thought 24 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Retired but Restless.""}"
Stream of thought 25 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Retired but Restless.""}"
Stream of thought 26 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Retired but Restless.""}"
Stream of thought 27 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Retired but Restless.""}"
Stream of thought 28 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Retired but Restless.""}"
Stream of thought 29 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Retired but Restless.""}"
Stream of thought 30 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 30, ""stream_of_thought"": ""Stream of thought 30 for Retired but Restless.""}"
Stream of thought 31 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 31, ""stream_of_thought"": ""Stream of thought 31 for Retired but Restless.""}"
Stream of thought 32 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 32, ""stream_of_thought"": ""Stream of thought 32 for Retired but Restless.""}"
Stream of thought 33 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 33, ""stream_of_thought"": ""Stream of thought 33 for Retired but Restless.""}"
Stream of thought 34 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Retired but Restless.""}"
Stream of thought 35 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Retired but Restless.""}"
Stream of thought 36 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Retired but Restless.""}"
Stream of thought 37 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Retired but Restless.""}"
Stream of thought 38 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Retired but Restless.""}"
Stream of thought 39 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Retired but Restless.""}"
Stream of thought 40 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Retired but Restless.""}"
Stream of thought 41 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Retired but Restless.""}"
Stream of thought 42 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Retired but Restless.""}"
Stream of thought 43 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Retired but Restless.""}"
Stream of thought 44 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Retired but Restless.""}"
Stream of thought 45 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Retired but Restless.""}"
Stream of thought 46 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Retired but Restless.""}"
Stream of thought 47 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Retired but Restless.""}"
Stream of thought 48 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Retired but Restless.""}"
Stream of thought 49 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Retired but Restless.""}"
Stream of thought 50 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Retired but Restless.""}"
Stream of thought 1 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Spouse Supporting a Caregiver.""}"
Stream of thought 2 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Spouse Supporting a Caregiver.""}"
Stream of thought 3 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Spouse Supporting a Caregiver.""}"
Stream of thought 4 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Spouse Supporting a Caregiver.""}"
Stream of thought 5 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Spouse Supporting a Caregiver.""}"
Stream of thought 6 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Spouse Supporting a Caregiver.""}"
Stream of thought 7 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Spouse Supporting a Caregiver.""}"
Stream of thought 8 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Spouse Supporting a Caregiver.""}"
Stream of thought 9 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Spouse Supporting a Caregiver.""}"
Stream of thought 10 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Spouse Supporting a Caregiver.""}"
Stream of thought 11 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Spouse Supporting a Caregiver.""}"
Stream of thought 12 for Spouse Supporting a Caregiver.,"{""profile_name"": ""Spouse Supporting a Caregiver"", ""profile_description"": ""37-year-old whose partner is a full-time caregiver"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Spouse Supporting a Caregiver.""}"
